date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:06:33	1388/1388	---M--	200	added ('OK')	image/png	date:Tue,%2019%20May%202026%2009:41:12%20GMT	https://www.digimarkagency.com/images/logo_dark.png	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/images/logo_dark.png	(from https://www.digimarkagency.com/)
22:06:33	34394/34394	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Jul%202026%2013:53:54%20GMT	https://www.digimarkagency.com/privacy-policy.html	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/privacy-policy.html	(from https://www.digimarkagency.com/)
22:06:33	89493/89493	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/js/jquery.js	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/js/jquery.js	(from https://www.digimarkagency.com/)
22:06:33	21007/21007	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/js/popper.min.js	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/js/popper.min.js	(from https://www.digimarkagency.com/)
22:06:34	60091/60091	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/js/bootstrap.min.js	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/js/bootstrap.min.js	(from https://www.digimarkagency.com/)
22:06:34	115897/115897	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/js/TweenMax.js	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/js/TweenMax.js	(from https://www.digimarkagency.com/)
22:06:34	59042/59042	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2002%20Jul%202026%2015:30:10%20GMT	https://www.digimarkagency.com/js/jquery.fancybox.js	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/js/jquery.fancybox.js	(from https://www.digimarkagency.com/)
22:06:34	44324/44324	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2002%20Jul%202026%2015:30:10%20GMT	https://www.digimarkagency.com/js/owl.js	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/js/owl.js	(from https://www.digimarkagency.com/)
22:06:35	1266/1266	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2002%20Jul%202026%2015:30:10%20GMT	https://www.digimarkagency.com/js/appear.js	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/js/appear.js	(from https://www.digimarkagency.com/)
22:06:35	6300/6300	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/js/wow.js	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/js/wow.js	(from https://www.digimarkagency.com/)
22:06:35	2765/2765	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/js/jQuery.style.switcher.min.js	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/js/jQuery.style.switcher.min.js	(from https://www.digimarkagency.com/)
22:06:35	1722/1722	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2004%20May%202020%2016:11:49%20GMT	https://cdnjs.cloudflare.com/ajax/libs/js-cookie/2.1.2/js.cookie.min.js	C:/My%20Web%20Sites/Digimark/cdnjs.cloudflare.com/ajax/libs/js-cookie/2.1.2/js.cookie.min.js	(from https://www.digimarkagency.com/)
22:06:36	5609/5609	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/js/jquery.easing.min.js	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/js/jquery.easing.min.js	(from https://www.digimarkagency.com/)
22:06:36	15503/15503	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/js/jarallax.min.js	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/js/jarallax.min.js	(from https://www.digimarkagency.com/)
22:06:36	17173/17173	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2002%20Jul%202026%2015:30:10%20GMT	https://www.digimarkagency.com/js/custom-script.js	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/js/custom-script.js	(from https://www.digimarkagency.com/)
22:06:37	24224/24224	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2002%20Jul%202026%2015:30:10%20GMT	https://www.digimarkagency.com/js/seo-cro-enhance.js?v=2	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/js/seo-cro-enhance5e1f.js	(from https://www.digimarkagency.com/)
22:06:37	129352/129352	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/fonts/fa-brands-400.eot	(from https://www.digimarkagency.com/css/font-awsome-main.css)
22:06:37	129352/129352	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/fonts/fa-brands-400d41d.eot?	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/fonts/fa-brands-400d41dd41d.eot	(from https://www.digimarkagency.com/css/font-awsome-main.css)
22:06:38	87352/87352	---M--	200	added ('OK')	font/woff	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/fonts/fa-brands-400.woff	(from https://www.digimarkagency.com/css/font-awsome-main.css)
22:06:38	34388/34388	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/fonts/fa-regular-400.eot	(from https://www.digimarkagency.com/css/font-awsome-main.css)
22:06:38	689922/689922	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/fonts/fa-brands-400.svg	(from https://www.digimarkagency.com/css/font-awsome-main.css)
22:06:38	34388/34388	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/fonts/fa-regular-400d41d.eot?	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/fonts/fa-regular-400d41dd41d.eot	(from https://www.digimarkagency.com/css/font-awsome-main.css)
22:06:38	16804/16804	---M--	200	added ('OK')	font/woff	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/fonts/fa-regular-400.woff	(from https://www.digimarkagency.com/css/font-awsome-main.css)
22:06:39	144451/144451	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/fonts/fa-regular-400.svg	(from https://www.digimarkagency.com/css/font-awsome-main.css)
22:06:39	192116/192116	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/fonts/fa-solid-900.eot	(from https://www.digimarkagency.com/css/font-awsome-main.css)
22:06:39	192116/192116	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/fonts/fa-solid-900d41d.eot?	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/fonts/fa-solid-900d41dd41d.eot	(from https://www.digimarkagency.com/css/font-awsome-main.css)
22:06:39	98020/98020	---M--	200	added ('OK')	font/woff	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/fonts/fa-solid-900.woff	(from https://www.digimarkagency.com/css/font-awsome-main.css)
22:06:40	68/68	---M--	200	added ('OK')	image/png	date:Tue,%2019%20May%202026%2009:41:12%20GMT	https://www.digimarkagency.com/css/owl.video.play.png	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/css/owl.video.play.png	(from https://www.digimarkagency.com/css/owl.css)
22:06:40	839388/839388	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/fonts/fa-solid-900.svg	(from https://www.digimarkagency.com/css/font-awsome-main.css)
22:06:40	120436/120436	---M--	200	added ('OK')	font/woff	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/fonts/Flaticon2b97.woff?h1k3hs	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/fonts/Flaticon2b972b97.woff	(from https://www.digimarkagency.com/css/flaticon.css)
22:06:40	3528/3528	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/fonts/linoor-icon-twoc6d5.eot?4o66i	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/fonts/linoor-icon-twoc6d5c6d5.eot	(from https://www.digimarkagency.com/css/linoor-icons-2.css)
22:06:41	3488/3488	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/fonts/linoor-icon-twoc6d5.ttf?4o66i	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/fonts/linoor-icon-twoc6d5c6d5.ttf	(from https://www.digimarkagency.com/css/linoor-icons-2.css)
22:06:41	5660/5660	---M--	200	added ('OK')	font/woff	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/fonts/linoor-icon-twoc6d5.woff?4o66i	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/fonts/linoor-icon-twoc6d5c6d5.woff	(from https://www.digimarkagency.com/css/linoor-icons-2.css)
22:06:41	83/83	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/fonts/linoor-icon-twoc6d5.svg?4o66i	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/fonts/linoor-icon-twoc6d5c6d5.svg	(from https://www.digimarkagency.com/css/linoor-icons-2.css)
22:06:41	68/68	---M--	200	added ('OK')	image/png	date:Tue,%2019%20May%202026%2009:41:12%20GMT	https://www.digimarkagency.com/images/background/home-portfolio-bg-1-1.png	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/images/background/home-portfolio-bg-1-1.png	(from https://www.digimarkagency.com/css/style-main1.css)
22:06:42	75866/75866	---M--	200	added ('OK')	image/webp	date:Thu,%2002%20Jul%202026%2015:56:42%20GMT	https://www.digimarkagency.com/images/background/image-7.webp	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/images/background/image-7.webp	(from https://www.digimarkagency.com/about-us.html)
22:06:42	2141/2141	---M-Z	200	added ('OK')	text/css	date:Tue,%2019%20May%202026%2009:41:12%20GMT	https://www.digimarkagency.com/css/bootstrap-about.min.css	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/css/bootstrap-about.min.css	(from https://www.digimarkagency.com/about-us.html)
22:06:43	564/564	---M-Z	200	added ('OK')	text/css	date:Tue,%2019%20May%202026%2009:41:12%20GMT	https://www.digimarkagency.com/css/fontawesome-about.css	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/css/fontawesome-about.css	(from https://www.digimarkagency.com/about-us.html)
22:06:43	360/360	---M-Z	200	added ('OK')	text/css	date:Tue,%2019%20May%202026%2009:41:12%20GMT	https://www.digimarkagency.com/css/flaticon-about.css	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/css/flaticon-about.css	(from https://www.digimarkagency.com/about-us.html)
22:06:43	260/260	---M-Z	200	added ('OK')	text/css	date:Tue,%2019%20May%202026%2009:41:12%20GMT	https://www.digimarkagency.com/css/animate-about.css	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/css/animate-about.css	(from https://www.digimarkagency.com/about-us.html)
22:06:43	13735/13735	---M-Z	200	added ('OK')	text/css	date:Tue,%2019%20May%202026%2009:41:12%20GMT	https://www.digimarkagency.com/css/jquery.fancybox.min.css	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/css/jquery.fancybox.min.css	(from https://www.digimarkagency.com/about-us.html)
22:06:44	396693/396693	---M-Z	200	added ('OK')	text/css	date:Thu,%2002%20Jul%202026%2017:25:35%20GMT	https://www.digimarkagency.com/css/style.css	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/css/style.css	(from https://www.digimarkagency.com/about-us.html)
22:06:44	822/822	---M-Z	200	added ('OK')	text/css	date:Tue,%2019%20May%202026%2009:41:12%20GMT	https://www.digimarkagency.com/css/responsive-about.css	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/css/responsive-about.css	(from https://www.digimarkagency.com/about-us.html)
22:06:44	41527/41527	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20May%202026%2009:41:12%20GMT	https://www.digimarkagency.com/images/resource/featured-image-11.jpg	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/images/resource/featured-image-11.jpg	(from https://www.digimarkagency.com/about-us.html)
22:06:44	44416/44416	---M--	200	added ('OK')	image/webp	date:Thu,%2002%20Jul%202026%2015:58:55%20GMT	https://www.digimarkagency.com/images/resource/featured-image-12.webp	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/images/resource/featured-image-12.webp	(from https://www.digimarkagency.com/about-us.html)
22:06:44	256647/256647	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2002%20Jul%202026%2015:30:09%20GMT	https://www.digimarkagency.com/js/jquery-ui.js	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/js/jquery-ui.js	(from https://www.digimarkagency.com/about-us.html)
22:06:45	27025/27025	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/js/knob.js	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/js/knob.js	(from https://www.digimarkagency.com/about-us.html)
22:06:45	2127/2127	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/js/lang.js	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/js/lang.js	(from https://www.digimarkagency.com/about-us.html)
22:06:45	8024/8024	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2007%20May%202026%2015:24:36%20GMT	https://www.digimarkagency.com/js/color-switcher.js	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/js/color-switcher.js	(from https://www.digimarkagency.com/about-us.html)
22:06:46	9506/9506	---M--	200	added ('OK')	image/webp	date:Tue,%2019%20May%202026%2009:41:12%20GMT	https://www.digimarkagency.com/images/resource/featured-image-16.webp	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/images/resource/featured-image-16.webp	(from https://www.digimarkagency.com/seo-company-bangalore.html)
22:06:46	9264/9264	---M-Z	200	added ('OK')	text/css	date:Tue,%2019%20May%202026%2009:41:12%20GMT	https://www.digimarkagency.com/css/bootstrap-seo.css	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/css/bootstrap-seo.css	(from https://www.digimarkagency.com/seo-company-bangalore.html)
22:06:46	2474/2474	---M-Z	200	added ('OK')	text/css	date:Tue,%2019%20May%202026%2009:41:12%20GMT	https://www.digimarkagency.com/css/fontawesome-seo.css	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/css/fontawesome-seo.css	(from https://www.digimarkagency.com/seo-company-bangalore.html)
22:06:46	828/828	---M-Z	200	added ('OK')	text/css	date:Thu,%2002%20Jul%202026%2015:37:50%20GMT	https://www.digimarkagency.com/css/flaticon-seo.css	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/css/flaticon-seo.css	(from https://www.digimarkagency.com/seo-company-bangalore.html)
22:06:46	58008/58008	---M-Z	200	added ('OK')	text/css	date:Thu,%2002%20Jul%202026%2017:25:31%20GMT	https://www.digimarkagency.com/css/animate.css	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/css/animate.css	(from https://www.digimarkagency.com/seo-company-bangalore.html)
22:06:47	7578/7578	---M-Z	200	added ('OK')	text/css	date:Thu,%2002%20Jul%202026%2017:25:35%20GMT	https://www.digimarkagency.com/css/rtl.css	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/css/rtl.css	(from https://www.digimarkagency.com/seo-company-bangalore.html)
22:06:47	25173/25173	---M-Z	200	added ('OK')	text/css	date:Thu,%2002%20Jul%202026%2017:25:34%20GMT	https://www.digimarkagency.com/css/responsive.css	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/css/responsive.css	(from https://www.digimarkagency.com/seo-company-bangalore.html)
22:06:47	56605/56605	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20May%202026%2009:31:54%20GMT	https://www.digimarkagency.com/images/success-stories/real-estate-gsc.jpg	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/images/success-stories/real-estate-gsc.jpg	(from https://www.digimarkagency.com/seo-company-bangalore.html)
22:06:47	25230/25230	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Jul%202026%2011:47:07%20GMT	https://www.digimarkagency.com/team/vimlesh-maurya.html	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/team/vimlesh-maurya.html	(from https://www.digimarkagency.com/seo-company-bangalore.html)
22:06:48	44711/44711	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Jul%202026%2013:53:54%20GMT	https://www.digimarkagency.com/contact.html?ref=case-study-realestate	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/contactf2e7.html	(from https://www.digimarkagency.com/seo-company-bangalore.html)
22:06:48	44711/44711	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Jul%202026%2013:53:54%20GMT	https://www.digimarkagency.com/contact.html?ref=case-study-saas	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/contact0c84.html	(from https://www.digimarkagency.com/seo-company-bangalore.html)
22:06:48	44711/44711	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Jul%202026%2013:53:54%20GMT	https://www.digimarkagency.com/contact.html?ref=case-study-healthcare-blr	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/contact1cc8.html	(from https://www.digimarkagency.com/seo-company-bangalore.html)
22:06:49	48020/48020	---M--	200	added ('OK')	image/webp	date:Thu,%2002%20Jul%202026%2015:58:50%20GMT	https://www.digimarkagency.com/images/success-stories/veloria-grand-gsc-3month.webp	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/images/success-stories/veloria-grand-gsc-3month.webp	(from https://www.digimarkagency.com/seo-company-bangalore.html)
22:06:49	44595/44595	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20May%202026%2009:31:54%20GMT	https://www.digimarkagency.com/images/success-stories/healthcare-10x-gsc.jpg	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/images/success-stories/healthcare-10x-gsc.jpg	(from https://www.digimarkagency.com/seo-company-bangalore.html)
22:06:49	66402/66402	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20May%202026%2009:31:54%20GMT	https://www.digimarkagency.com/images/success-stories/edtech-gsc.jpg	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/images/success-stories/edtech-gsc.jpg	(from https://www.digimarkagency.com/seo-company-bangalore.html)
22:06:49	63792/63792	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20May%202026%2009:31:54%20GMT	https://www.digimarkagency.com/images/success-stories/healthcare-ctr-9-6.jpg	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/images/success-stories/healthcare-ctr-9-6.jpg	(from https://www.digimarkagency.com/seo-company-bangalore.html)
22:06:49	66151/66151	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20May%202026%2009:31:54%20GMT	https://www.digimarkagency.com/images/success-stories/education-gsc.jpg	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/images/success-stories/education-gsc.jpg	(from https://www.digimarkagency.com/seo-company-bangalore.html)
22:06:49	64234/64234	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20May%202026%2009:31:54%20GMT	https://www.digimarkagency.com/images/success-stories/pharma-gsc.jpg	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/images/success-stories/pharma-gsc.jpg	(from https://www.digimarkagency.com/seo-company-bangalore.html)
22:06:50	63128/63128	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20May%202026%2009:31:54%20GMT	https://www.digimarkagency.com/images/success-stories/beauty-gsc.jpg	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/images/success-stories/beauty-gsc.jpg	(from https://www.digimarkagency.com/seo-company-bangalore.html)
22:06:50	75326/75326	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20May%202026%2009:31:54%20GMT	https://www.digimarkagency.com/images/success-stories/photography-gsc.jpg	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/images/success-stories/photography-gsc.jpg	(from https://www.digimarkagency.com/seo-company-bangalore.html)
22:06:50	70641/70641	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Jul%202026%2013:53:54%20GMT	https://www.digimarkagency.com/shopify-seo-services-in-bangalore.html	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/shopify-seo-services-in-bangalore.html	(from https://www.digimarkagency.com/seo-company-bangalore.html)
22:06:51	70109/70109	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Jul%202026%2013:53:54%20GMT	https://www.digimarkagency.com/international-seo-services-in-bangalore.html	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/international-seo-services-in-bangalore.html	(from https://www.digimarkagency.com/seo-company-bangalore.html)
22:06:51	3802/3802	---MCZ	200	added ('OK')	application/javascript	etag:%226a4f9a33-eda%22	https://online.seranking.com/frontend-dist/widget-manager/main.js	C:/My%20Web%20Sites/Digimark/online.seranking.com/frontend-dist/widget-manager/main.js	(from https://www.digimarkagency.com/seo-company-bangalore.html)
22:06:52	2829/2829	---MCZ	200	added ('OK')	application/javascript	etag:%226a4f9a34-b0d%22	https://online.seranking.com/frontend-dist/Widgets/js/main.js	C:/My%20Web%20Sites/Digimark/online.seranking.com/frontend-dist/Widgets/js/main.js	(from https://www.digimarkagency.com/seo-company-bangalore.html)
22:06:52	2457/2457	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jul%202026%2011:47:07%20GMT	https://www.digimarkagency.com/cro/images/background/image-7.webp	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/cro/images/background/image-7.webp	(from https://www.digimarkagency.com/cro/conversion-rate-optimization-in-bangalore.html)
22:06:52	27466/27466	---MCZ	200	added ('OK')	text/css	etag:W/%224fbd15cb6047af93373f4f895639c8bf%22	https://maxcdn.bootstrapcdn.com/font-awesome/4.5.0/css/font-awesome.min.css	C:/My%20Web%20Sites/Digimark/maxcdn.bootstrapcdn.com/font-awesome/4.5.0/css/font-awesome.min.css	(from https://www.digimarkagency.com/cro/conversion-rate-optimization-in-bangalore.html)
22:06:52	2457/2457	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Jul%202026%2011:47:07%20GMT	https://www.digimarkagency.com/cro/GET	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/cro/GET	(from https://www.digimarkagency.com/cro/conversion-rate-optimization-in-bangalore.html)
22:06:53	14625/14625	---M-Z	200	added ('OK')	text/css	date:Tue,%2019%20May%202026%2009:41:12%20GMT	https://www.digimarkagency.com/css/grid-supplement.css?v=10	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/css/grid-supplementb6f5.css	(from https://www.digimarkagency.com/cro/conversion-rate-optimization-in-bangalore.html)
22:06:53	4935/4935	---M--	200	added ('OK')	image/png	date:Tue,%2019%20May%202026%2009:41:12%20GMT	https://www.digimarkagency.com/images/clients/on-mobile.png	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/images/clients/on-mobile.png	(from https://www.digimarkagency.com/cro/conversion-rate-optimization-in-bangalore.html)
22:06:53	11694/11694	---M--	200	added ('OK')	image/png	date:Tue,%2019%20May%202026%2009:41:12%20GMT	https://www.digimarkagency.com/images/clients/colive.png	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/images/clients/colive.png	(from https://www.digimarkagency.com/cro/conversion-rate-optimization-in-bangalore.html)
22:06:53	9035/9035	---M--	200	added ('OK')	image/png	date:Tue,%2019%20May%202026%2009:41:12%20GMT	https://www.digimarkagency.com/images/clients/page-academy.png	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/images/clients/page-academy.png	(from https://www.digimarkagency.com/cro/conversion-rate-optimization-in-bangalore.html)
22:06:53	7116/7116	---M--	200	added ('OK')	image/png	date:Tue,%2019%20May%202026%2009:41:12%20GMT	https://www.digimarkagency.com/images/clients/aron-universal.png	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/images/clients/aron-universal.png	(from https://www.digimarkagency.com/cro/conversion-rate-optimization-in-bangalore.html)
22:06:54	13978/13978	---M--	200	added ('OK')	image/png	date:Tue,%2019%20May%202026%2009:41:12%20GMT	https://www.digimarkagency.com/images/clients/telio-ev.png	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/images/clients/telio-ev.png	(from https://www.digimarkagency.com/cro/conversion-rate-optimization-in-bangalore.html)
22:06:54	9464/9464	---M--	200	added ('OK')	image/png	date:Tue,%2019%20May%202026%2009:41:12%20GMT	https://www.digimarkagency.com/images/clients/total-ebiz-solutions.png	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/images/clients/total-ebiz-solutions.png	(from https://www.digimarkagency.com/cro/conversion-rate-optimization-in-bangalore.html)
22:06:54	68/68	---M--	200	added ('OK')	image/png	date:Tue,%2019%20May%202026%2009:41:12%20GMT	https://www.digimarkagency.com/images/clients/credit-saison-india.png	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/images/clients/credit-saison-india.png	(from https://www.digimarkagency.com/cro/conversion-rate-optimization-in-bangalore.html)
22:06:54	11526/11526	---M--	200	added ('OK')	image/png	date:Tue,%2019%20May%202026%2009:41:12%20GMT	https://www.digimarkagency.com/images/clients/livglam.png	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/images/clients/livglam.png	(from https://www.digimarkagency.com/cro/conversion-rate-optimization-in-bangalore.html)
22:06:55	11166/11166	---M--	200	added ('OK')	image/png	date:Tue,%2019%20May%202026%2009:41:12%20GMT	https://www.digimarkagency.com/images/clients/n.png	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/images/clients/n.png	(from https://www.digimarkagency.com/cro/conversion-rate-optimization-in-bangalore.html)
22:06:55	3616/3616	---M--	200	added ('OK')	image/png	date:Tue,%2019%20May%202026%2009:41:12%20GMT	https://www.digimarkagency.com/images/clients/creative-code-productions.png	C:/My%20Web%20Sites/Digimark/www.digimarkagency.com/images/clients/creative-code-productions.png	(from https://www.digimarkagency.com/cro/conversion-rate-optimization-in-bangalore.html)
